epoch,loss,accuracy,recall,precision,f1
1,0.300325498710076,89.39375,0.8714285714285716,0.8648809523809524,0.8611985400220694
2,113.34632898633679,12.05,0.1,0.00625,0.011764705882352941
3,2.233490797996521,14.4375,0.15,0.0625,0.07222222222222222
4,2.1708019200960793,15.466666666666667,0.19444444444444445,0.15612244897959182,0.1009794553272814
5,2.1619717953999835,15.95625,0.12,0.02832080200501253,0.04128205128205128
6,2.158483137925466,16.122916666666665,0.19166666666666665,0.1484090909090909,0.09824355971896956
7,2.1574620513916014,16.258333333333333,0.18333333333333332,0.12925531914893618,0.07309833024118738
8,2.1560911671320597,16.375,0.16666666666666666,0.059259259259259255,0.07913978494623655
9,2.1564098421732583,16.004166666666666,0.21904761904761907,0.1296644844517185,0.12184012066365009
10,2.1566671789487204,16.09375,0.15,0.034090909090909095,0.05
11,2.15628627649943,16.1625,0.175,0.06568627450980392,0.08711864406779661
12,2.156041794935862,16.116666666666667,0.15,0.044607843137254896,0.06612021857923497
13,2.1560027170181275,16.110416666666666,0.18571428571428572,0.08121212121212121,0.1003968253968254
14,2.155611972173055,16.264583333333334,0.18,0.0608080808080808,0.08526785714285715
15,2.1554202993710834,16.083333333333332,0.18,0.0457975986277873,0.06724137931034484
16,2.154923481464386,16.089583333333334,0.16428571428571428,0.13164335664335663,0.0753954802259887
17,2.15490296904246,16.185416666666665,0.17,0.15526315789473683,0.08272727272727272
18,2.1544327308336895,16.045833333333334,0.16615384615384615,0.16372549019607843,0.1054712643678161
19,2.154593065579732,16.122916666666665,0.15,0.021111111111111112,0.03666666666666667
20,2.154732455412547,16.19375,0.2,0.03111111111111111,0.05333333333333333
