epoch,loss,accuracy,recall,precision,f1
1,1.5968713066101075,41.0725,0.41072499999999995,0.4039209407325085,0.406350310553223
2,1.0888061297416687,61.42,0.6142,0.6114612063477881,0.6125908156612676
3,0.8423734205245972,70.57,0.7057,0.704573799158638,0.7050112586663297
4,0.701291186285019,75.6225,0.756225,0.7557109376435514,0.7558919112525632
5,0.618631177330017,78.5925,0.785925,0.7853268273969951,0.7855481986672246
6,0.5451813950061798,80.8975,0.8089749999999999,0.8084540425204402,0.8086392840056542
7,0.48524037854671476,83.0925,0.830925,0.8305159376462428,0.8306759785897375
8,0.4339917713880539,84.6675,0.846675,0.8464253404230583,0.846487821742582
9,0.38934478180408477,86.37,0.8636999999999999,0.8634805556276393,0.8635608661531794
10,0.3458725232005119,87.6775,0.876775,0.8765786631117164,0.8766518169065917
11,0.30884729528427124,89.1075,0.8910750000000001,0.89095585416497,0.8909872527589616
12,0.27488048906326296,90.37,0.9037000000000001,0.9035646670117353,0.9036141568822849
13,0.24979524165987968,91.0375,0.9103749999999999,0.9102384261257646,0.9102896127099637
14,0.2224630563080311,92.0325,0.9203249999999998,0.9202568477049009,0.9202779335274995
15,0.2012918344438076,92.965,0.9296500000000002,0.9295685352573997,0.9295925145440169
16,0.1746254681199789,93.81,0.9380999999999998,0.9380505010514613,0.9380696175956093
17,0.16130455469489097,94.3775,0.9437749999999999,0.9437880361753113,0.943775892184842
18,0.15439051036834717,94.64,0.9463999999999999,0.9463813286633203,0.9463881783749255
19,0.14422113459408284,94.815,0.94815,0.9481389339806745,0.9481424026437303
20,0.13978689420372248,94.9425,0.9494250000000001,0.9494106975018779,0.9494154291002271
