epoch,loss,accuracy,recall,precision,f1
1,1.4277421303749085,47.785,0.47785,0.47153804509616115,0.4737767149352182
2,0.9667517518043518,65.955,0.65955,0.6573042382581173,0.6582855410948923
3,0.7441617719650269,74.0575,0.740575,0.739276135882726,0.7398415359806657
4,0.6209317489624023,78.425,0.7842499999999999,0.7834036393749073,0.7837405269832212
5,0.5374771962404251,81.5525,0.815525,0.8151813746594228,0.8152993653426442
6,0.4681667978286743,83.715,0.83715,0.837002762067373,0.8370322391047684
7,0.41606043176651003,85.6425,0.8564250000000001,0.8561578078810845,0.8562383959198797
8,0.37190089962482453,86.9625,0.8696249999999999,0.8693995021505018,0.869474488589848
9,0.33552054983377455,88.395,0.8839499999999999,0.883786296714106,0.8838378844367728
10,0.3040577678322792,89.39,0.8939,0.8938497538089589,0.8938429677087155
11,0.2709864694595337,90.6075,0.9060750000000001,0.9060265580438609,0.9060176863077002
12,0.2456639041006565,91.4775,0.9147749999999999,0.9146585555737212,0.914703517629307
13,0.2223474398612976,92.2775,0.922775,0.9227568955360542,0.9227506582291533
14,0.2088677068591118,92.7125,0.927125,0.9270540210275063,0.9270840672245118
15,0.18118942916691302,93.605,0.9360500000000002,0.9360015128367571,0.936014028064665
16,0.17082664306461812,94.0125,0.9401250000000001,0.9401088073733244,0.9401143992170363
17,0.16010595327466726,94.3275,0.9432750000000001,0.9432724864396999,0.9432664133173253
18,0.14633209432065486,94.9925,0.949925,0.9499084936935501,0.9499123981150458
19,0.13989036014825107,95.1275,0.9512750000000001,0.9512704633183258,0.9512680638914915
20,0.1293190617918968,95.5675,0.955675,0.9556725641563526,0.9556681935520309
