epoch,loss,accuracy,recall,precision,f1
1,1.4286503429412842,47.6175,0.476175,0.47005492369112545,0.4723142314422236
2,0.9467113512039185,66.4325,0.664325,0.6617218682628684,0.6628596839534102
3,0.722611461687088,74.6775,0.7467750000000001,0.7459855767391084,0.7462927822999489
4,0.6056242945194245,79.2075,0.792075,0.7914460709417785,0.7916806349481821
5,0.5112273786783218,82.5875,0.8258750000000001,0.8255014676748642,0.8256257268907806
6,0.4463959511518478,84.4475,0.8444749999999999,0.8442473627441963,0.8443095516097909
7,0.39151601791381835,86.545,0.86545,0.865310957641937,0.8653487801680851
8,0.3325876493573189,88.5325,0.8853250000000001,0.8851240803563496,0.8851878516858529
9,0.2921943062901497,89.8725,0.898725,0.8986081088391753,0.8986328110371906
10,0.25782922142744064,90.8625,0.9086250000000001,0.9084100438266359,0.9085005427477526
11,0.22227658317685128,92.1975,0.921975,0.9218481721948546,0.921895299579161
12,0.19677992701530456,93.07,0.9307000000000001,0.9306578847460505,0.9306648099480274
13,0.1732430402815342,93.94,0.9393999999999998,0.9393828533948438,0.9393835811451501
14,0.15683097977936267,94.4725,0.944725,0.9446661360161848,0.9446906939691875
15,0.13169954121559857,95.3525,0.9535250000000002,0.9535038511221133,0.9535108163046709
16,0.12992857270240785,95.3975,0.9539750000000001,0.9539651145617674,0.9539660061610823
17,0.11978256403207779,95.84,0.9583999999999999,0.9583779918722369,0.9583820106766032
18,0.10870934345275164,96.195,0.9619499999999999,0.9619438301222933,0.9619447933593852
19,0.09977358703017235,96.5425,0.9654250000000001,0.9654166474816351,0.9654191950815119
20,0.09322641161605716,96.7125,0.967125,0.9671200259545663,0.9671207663087117
