epoch,loss,accuracy,recall,precision,f1
1,1.4541471660614014,46.6125,0.466125,0.46017704493367245,0.46237894626425524
2,0.9935920899391174,64.8325,0.648325,0.6460290648197017,0.6470409831961476
3,0.7780814168453216,72.6875,0.7268749999999999,0.7257243249442332,0.7262229671302898
4,0.6470355808734893,77.585,0.7758499999999999,0.7752296769895529,0.7754857924374086
5,0.5547123122930526,80.695,0.80695,0.80637400407843,0.8066040954404785
6,0.4718925174951553,83.395,0.83395,0.8334114489182605,0.8336371195298755
7,0.41617034558057786,85.49,0.8549000000000001,0.8545070109636498,0.8546744808813882
8,0.36098319004774093,87.455,0.8745499999999999,0.874419407511752,0.8744520033259067
9,0.32586373671293256,88.7525,0.8875250000000001,0.8874441829622682,0.8874431757406821
10,0.2874557065367699,90.0475,0.9004749999999999,0.9003787684003679,0.900406777097569
11,0.25631064425110817,91.02,0.9102,0.9100800709749708,0.9101261515594926
12,0.22643816622495652,91.9825,0.919825,0.9197303834918648,0.9197692595173527
13,0.20078101295232773,92.8625,0.928625,0.9285455885577522,0.9285787570845295
14,0.17635053745508195,93.7725,0.937725,0.9376605993774302,0.9376798417647976
15,0.1670870836466551,94.0575,0.9405749999999999,0.940542522160549,0.9405551516495247
16,0.14578693614304067,94.8075,0.948075,0.9480775091737194,0.948074044236774
17,0.13665285476148128,95.33,0.9532999999999999,0.9532731818229652,0.9532821508623707
18,0.12860762100666762,95.565,0.95565,0.9556675652136379,0.9556555356628864
19,0.12839863320887088,95.42,0.9541999999999999,0.9541971378871017,0.9541962516667917
20,0.11358808825314044,95.9525,0.959525,0.9595178969418873,0.959519994080269
