epoch,loss,accuracy,recall,precision,f1
1,0.6910195960799853,74.45,0.8209523809523809,0.788888888888889,0.7939804055593529
2,0.39313444366057715,85.47916666666667,0.8085714285714285,0.8167748917748916,0.8102564102564103
3,0.31292207985123,88.36875,0.9690476190476189,0.9722222222222221,0.9697586726998491
4,0.2830487274626891,89.63125,0.8589285714285714,0.8778860028860029,0.8536540729652184
5,0.2644450323581696,90.30833333333334,0.9708333333333334,0.9675,0.9672979797979797
6,0.25047350639104843,90.75208333333333,0.8755952380952381,0.8942857142857144,0.873422600791022
7,0.24474882710973422,91.00833333333334,0.915909090909091,0.9223376623376623,0.9075757575757576
8,0.23026723484198253,91.55416666666666,0.925909090909091,0.940909090909091,0.9226190476190477
9,0.22341274693608285,91.71458333333334,0.8497619047619047,0.8383333333333333,0.8297551571235783
10,0.2222296886742115,91.76666666666667,0.9175000000000001,0.9133333333333333,0.9080196703880915
11,0.21065205102662246,92.23541666666667,0.9280952380952382,0.9477272727272726,0.9292770387507231
12,0.20955900970101357,92.26458333333333,0.9550000000000001,0.9577777777777777,0.955686274509804
13,0.20234227861464024,92.46458333333334,0.9805555555555555,0.9746031746031747,0.9768487551096247
14,0.19905378701289494,92.64375,0.9107142857142858,0.9130952380952382,0.9101648351648353
15,0.199717597981294,92.51458333333333,0.9357142857142857,0.9527777777777778,0.9371663630487159
16,0.19199784875909487,92.82708333333333,0.9451515151515153,0.9512820512820512,0.9453030303030303
17,0.18585239649315674,93.1375,0.96,0.9532142857142858,0.9528924876293298
18,0.18054382310310998,93.27708333333334,0.9547619047619047,0.94011544011544,0.9417424242424243
19,0.1881188184171915,93.13125,0.8653174603174604,0.915079365079365,0.8752593811417342
20,0.17969149325042963,93.44166666666666,0.96,0.9714285714285715,0.9623931623931623
