epoch,loss,accuracy,recall,precision,f1
1,1.5778341545104981,41.2175,0.41217500000000007,0.40547184143761916,0.40776624712757936
2,1.2214895461082458,55.9525,0.559525,0.55492833062411,0.5567214391723051
3,1.0328538846969604,63.2075,0.632075,0.6296685783377377,0.6306638664188084
4,0.9032492182731628,67.8,0.6779999999999999,0.6761704784999816,0.6769365684948544
5,0.8055109632492066,71.45,0.7144999999999999,0.7134308512823117,0.7138651339363418
6,0.7475895409107208,73.6575,0.736575,0.7359158058339353,0.7361215136589332
7,0.6919912511825561,75.7225,0.757225,0.7565274829241401,0.7567905365500941
8,0.6446906965255738,77.52,0.7752000000000001,0.7745599719145588,0.7748076338204349
9,0.603468278169632,78.7725,0.787725,0.7872297820998643,0.7874054210921548
10,0.56916323325634,80.2075,0.802075,0.8015782775192596,0.8017510120762033
11,0.5397211173057556,81.07,0.8107,0.810207392397294,0.8103765323437623
12,0.5144516457796097,81.9075,0.819075,0.8188968917884321,0.8189316579124544
13,0.48568951437473296,83.1525,0.8315249999999998,0.83096316977913,0.8311843554716164
14,0.4680384647607803,83.6375,0.8363750000000001,0.8360845685233423,0.836165380479963
15,0.4471968293905258,84.3175,0.8431750000000001,0.842985567037533,0.8430115810086182
16,0.41977599732875825,85.2225,0.852225,0.8519452512292085,0.8520334404546859
17,0.41186629903316496,85.3775,0.853775,0.8535811097561309,0.8536451713725292
18,0.3903728992700577,86.41,0.8641,0.8638951285992535,0.8639578185217852
19,0.37311969726085664,87.0,0.8699999999999999,0.8698957026272996,0.8698989293063342
20,0.3618626925230026,87.64,0.8764,0.8761726169208304,0.8762483648957403
