epoch,loss,accuracy,recall,precision,f1
1,1.4549746980667115,46.51,0.46509999999999996,0.4585130211330899,0.46096110013432734
2,1.0042933955192566,64.42,0.6442000000000001,0.6413067671834766,0.6424832430459637
3,0.7941970066547394,72.0825,0.720825,0.719736544546337,0.7202259830062913
4,0.655202004981041,77.3625,0.7736250000000001,0.7729504891027495,0.7732452373914607
5,0.554850937461853,80.8275,0.8082749999999999,0.807826275416011,0.8080119555292263
6,0.4905168176174164,82.965,0.82965,0.8291367468211307,0.8293413857369483
7,0.4350490044116974,84.89,0.8488999999999999,0.8485586658985275,0.848695441999849
8,0.38497610844373703,86.6575,0.8665749999999999,0.8663009751856459,0.8664053553749588
9,0.3358155212640762,88.2775,0.8827749999999999,0.8826358277124168,0.8826736436024492
10,0.3060589826703072,89.345,0.89345,0.8933007675498201,0.8933471958993593
11,0.27468784676790237,90.375,0.9037500000000002,0.9036424495844214,0.9036754433500247
12,0.24909585126042366,91.225,0.9122499999999999,0.9121762225713329,0.9122035098531223
13,0.21574323404431342,92.415,0.92415,0.9240640898199077,0.9240962563085716
14,0.20800478174686432,92.65,0.9265000000000001,0.9264920232573498,0.9264759144443122
15,0.18568034487366677,93.45,0.9345000000000001,0.9344328354395646,0.934460668969202
16,0.17210972710549832,94.1475,0.941475,0.9414446184724177,0.9414553814156615
17,0.155583209271729,94.5975,0.945975,0.9459864683507384,0.9459753156728175
18,0.1505447220057249,94.7625,0.947625,0.9476047405624801,0.9476105773577516
19,0.13662922622859477,95.2675,0.9526749999999999,0.952655448832586,0.952659994710291
20,0.13723380887210368,95.13,0.9513,0.9512858462541441,0.9512905443500224
