epoch,loss,accuracy,recall,precision,f1
1,1.683196478843689,37.155,0.48635836385836384,0.4990445665445665,0.42902042402042395
2,1.2568143377304077,54.8475,0.6738888888888888,0.6529437229437229,0.6251656314699792
3,0.9287058258056641,67.4625,0.6864574314574315,0.6931529581529581,0.6655521817363923
4,0.7831759969234466,72.5575,0.5642857142857143,0.5731746031746032,0.5438241660300485
5,0.6694810796260834,76.915,0.8047619047619048,0.8171153846153846,0.7757239057239057
6,0.5951160002708435,79.4025,0.8065873015873016,0.8083333333333333,0.7974442327538303
7,0.5455115134239197,81.1325,0.7550396825396825,0.7970238095238095,0.7627030812324931
8,0.49460052773952484,82.7825,0.7426984126984126,0.7352669552669553,0.7162343358395991
9,0.4566597976207733,84.255,0.8783333333333333,0.856111111111111,0.8505356081826669
10,0.4238146002292633,85.24,0.8658585858585859,0.8392424242424242,0.8388332238796636
11,0.3988549670577049,86.1425,0.8722222222222221,0.874484126984127,0.8655555555555555
12,0.3660996083140373,87.2275,0.8219047619047618,0.8203174603174602,0.8002852702852703
13,0.34178699827194214,88.155,0.8597222222222222,0.8681313131313131,0.8544101323513088
14,0.3250822415351868,88.6825,0.8575757575757577,0.8604761904761904,0.8577539699049996
15,0.3029398413538933,89.5275,0.8583333333333334,0.9359848484848484,0.8713231695840392
16,0.29627833003997806,89.7,0.9302777777777778,0.9186363636363636,0.9122761655269395
17,0.2681079357147217,90.5825,0.8950000000000001,0.8863553113553113,0.8862491076175287
18,0.266155380821228,90.85,0.8563852813852814,0.8608225108225108,0.8482931103983736
19,0.2576721471965313,91.12,0.9166666666666666,0.9034722222222221,0.9029856781422246
20,0.23177237706780435,92.015,0.8946428571428571,0.8857142857142858,0.8798834498834498
