epoch,loss,accuracy,recall,precision,f1
1,1.753057918548584,33.8125,0.4638095238095238,0.4674711399711399,0.4519241542770954
2,1.5086474485397339,43.3725,0.6127380952380952,0.6144588744588745,0.5955903745377429
3,1.1122624320030212,59.7175,0.5970995670995671,0.5183333333333333,0.514465811965812
4,0.9153381437778473,67.7475,0.6069047619047618,0.6713419913419914,0.6126842041164291
5,0.7908833598613739,72.32,0.7193650793650794,0.7713383838383839,0.7231546231546232
6,0.7098275218486786,75.27,0.7752777777777777,0.778611111111111,0.7704079580550169
7,0.6436647558689117,77.7,0.759047619047619,0.7131746031746031,0.7002313475997686
8,0.5974259290695191,79.3325,0.7891666666666667,0.7889285714285713,0.7821789321789322
9,0.5405088046789169,81.0675,0.7708333333333333,0.8413461538461539,0.7844013112491373
10,0.5072325862646103,82.3725,0.836926406926407,0.8207142857142857,0.81086511527688
11,0.4711333728313446,83.665,0.7660714285714285,0.7646031746031746,0.759100409394527
12,0.44293460812568664,84.8125,0.8619769119769121,0.8682142857142857,0.8523737536972831
13,0.4258548391342163,84.97,0.8366666666666667,0.8434090909090909,0.826923076923077
14,0.3969630886435509,85.9375,0.8429365079365081,0.8483333333333334,0.8365047044458809
15,0.37199934723377226,86.945,0.887936507936508,0.8875757575757575,0.8806172585584351
16,0.35427654027938843,87.455,0.9016666666666667,0.9024206349206348,0.8906357694592989
17,0.3375216096997261,88.26,0.8530219780219781,0.8636904761904762,0.8429122544122546
18,0.31631190888881683,88.8725,0.9152777777777779,0.9125,0.9050757575757575
19,0.30801653903722764,89.28,0.8572979797979798,0.8906709956709957,0.859586622527799
20,0.28394104573726653,90.085,0.9145202020202021,0.9037698412698413,0.9020893322363911
