epoch,loss,accuracy,recall,precision,f1
1,1.4741034569740294,45.725,0.45725,0.45117060224196803,0.4532576039322434
2,0.9620476223945618,65.7075,0.6570750000000001,0.6548692085500141,0.6558132936813605
3,0.7376126720428466,74.2,0.742,0.7414748294215316,0.7416640649347277
4,0.6013001356601715,79.0675,0.7906749999999999,0.7900271689788172,0.7902894060086977
5,0.514967401432991,82.2975,0.8229749999999999,0.8226189636257011,0.8227548365760502
6,0.4433541464328766,84.62,0.8462,0.8459298820177565,0.8459929335283471
7,0.3865448263883591,86.495,0.86495,0.8646141607175879,0.8647355168699569
8,0.3303769409894943,88.525,0.8852499999999999,0.8850798383568618,0.8851328219398518
9,0.2887648459792137,89.9975,0.8999749999999999,0.8998261551966046,0.899871059877753
10,0.2441122951567173,91.3075,0.9130749999999999,0.9129329190031452,0.9129840038511403
11,0.21719214121699335,92.4125,0.9241250000000001,0.9241292350030136,0.9241084322582926
12,0.18925586681962014,93.43,0.9343,0.9342837233211286,0.9342835386244188
13,0.1701145425736904,93.9525,0.9395249999999999,0.939493157753201,0.9395008104002465
14,0.1491640447407961,94.665,0.94665,0.9466396507564214,0.9466403622417872
15,0.13149018098413945,95.2975,0.952975,0.9529648540043363,0.9529666220873168
16,0.11949286489188671,95.8125,0.9581249999999999,0.9581070084514247,0.9581133712233096
17,0.10928409897238016,96.1675,0.961675,0.9616810526656587,0.9616751972512712
18,0.11361667408943177,95.98,0.9597999999999999,0.9597813134164819,0.9597871639831711
19,0.09413542564660311,96.635,0.9663499999999999,0.966350607843362,0.9663486184011468
20,0.09647173705324531,96.635,0.9663499999999999,0.9663498917504795,0.9663481302619619
