epoch,loss,accuracy,recall,precision,f1
1,1.6492050899505615,38.585,0.38585,0.3801114603555311,0.38181197568281544
2,1.235511183834076,55.075,0.5507500000000001,0.5460030635092983,0.5478671861315997
3,1.0131248112678528,64.09,0.6409,0.6385125881090724,0.6395463143752195
4,0.8674832962036133,69.4775,0.694775,0.6931579575314475,0.6938761941401257
5,0.7689340312957764,72.8675,0.728675,0.7278016501329367,0.7281350011426776
6,0.6966880704879761,75.5625,0.755625,0.7545185359612732,0.7549789921691346
7,0.64487844581604,77.37,0.7737,0.7729044717818766,0.7732330366151459
8,0.5943328939914704,79.075,0.7907499999999998,0.7900891570489896,0.790338411613215
9,0.552083587861061,80.5625,0.805625,0.8050591996810936,0.8052861641660177
10,0.5159996733665466,81.86,0.8186,0.8178947823729545,0.8181957264094197
11,0.48104120547771456,83.225,0.8322500000000002,0.8316983465432486,0.8319284105110004
12,0.4508734343767166,84.1475,0.841475,0.8412636909785404,0.8413337767944281
13,0.4228989652633667,84.9825,0.849825,0.8496042137944999,0.8496890726917086
14,0.4033113119006157,85.7325,0.857325,0.8571376652343392,0.8571973796085309
15,0.37428042426109315,86.9275,0.869275,0.869149432758119,0.8691752431147972
16,0.35052518665790555,87.52,0.8752000000000001,0.8749305236961801,0.8750327455357452
17,0.32917262746095655,88.4975,0.8849750000000001,0.8847215411303232,0.884811689879295
18,0.30370562341213225,89.215,0.89215,0.8920685799817573,0.8920903038214008
19,0.2892218853354454,89.7325,0.897325,0.8971299283260056,0.8972089172412645
20,0.27043540761470797,90.51,0.9050999999999998,0.9049711389825479,0.9050197353299781
