epoch,loss,accuracy,recall,precision,f1
1,1.4389752786636352,47.24,0.47240000000000004,0.46663322097620874,0.46858881212877446
2,0.9231234531402588,67.6225,0.676225,0.6740319603414381,0.6749956354054392
3,0.709783370923996,75.1175,0.751175,0.7506701695503339,0.750857624346177
4,0.580178635597229,80.155,0.80155,0.8010391258092557,0.8012150582647802
5,0.496648535323143,83.035,0.8303499999999999,0.8300640612488133,0.8301449805291977
6,0.4299243321418762,85.0975,0.850975,0.8506805778779091,0.8507814523625157
7,0.3729385903358459,87.105,0.87105,0.8707007385281778,0.8708233578789862
8,0.3236147444486618,88.64,0.8864000000000001,0.8862043514750464,0.8862742536823773
9,0.2720530198454857,90.5675,0.9056749999999999,0.9055408456886708,0.9055806774304644
10,0.24229982714653014,91.5275,0.9152750000000001,0.9151085804218942,0.915174482687554
11,0.20914254691004752,92.615,0.92615,0.926085357617068,0.9261013146462697
12,0.19913355324268342,93.0075,0.9300750000000001,0.9300800555464666,0.930066886995735
13,0.15471129049658774,94.475,0.94475,0.9447194271791535,0.9447285430058073
14,0.15088184315562247,94.59,0.9459,0.9458936361462467,0.9458929016900456
15,0.13997307917475701,95.145,0.95145,0.9514399197089703,0.9514423657170026
16,0.12335060823708772,95.56,0.9556000000000001,0.9556084557871228,0.9555997709008768
17,0.1099593818590045,96.1075,0.9610749999999999,0.9610791574762156,0.9610734253784239
18,0.10722666674554349,96.2275,0.962275,0.9622700037137459,0.962269125490747
19,0.1006602717988193,96.485,0.96485,0.9648581351271126,0.9648529635373363
20,0.09390658344849945,96.6225,0.966225,0.9662224915106907,0.9662223426677944
