epoch,loss,accuracy,recall,precision,f1
1,1.4749961849212647,45.385,0.45385,0.4481465924349021,0.4501518978062897
2,0.9592605676651002,66.0275,0.660275,0.6584910176630185,0.6592761180412668
3,0.72637984790802,74.8075,0.7480749999999999,0.7474013532414172,0.7476826844561248
4,0.5904864864826203,79.625,0.7962499999999999,0.7955573272400427,0.7958420295086672
5,0.5135705763339996,82.2625,0.822625,0.8222731290549954,0.8223771952035668
6,0.43885482244491575,84.7075,0.847075,0.8469444886420749,0.8469290849448413
7,0.37147382969856263,87.1725,0.871725,0.871572874700815,0.8715962836860494
8,0.3201326983571052,88.655,0.8865500000000001,0.8863503224743935,0.8864223165030785
9,0.2863671036839485,89.7925,0.8979250000000001,0.8978393196714191,0.8978666790850003
10,0.24199346964359283,91.52,0.9151999999999999,0.9150694490766824,0.9151223629820983
11,0.2140160840034485,92.46,0.9246000000000001,0.9245137636112675,0.924548184206245
12,0.17928172523081304,93.6725,0.936725,0.936668956085887,0.9366865698157097
13,0.16723157373666764,93.995,0.93995,0.939929546141709,0.9399328201101389
14,0.14888508269488812,94.72,0.9471999999999999,0.9471886602886166,0.9471903367137591
15,0.13791187196969987,95.1525,0.951525,0.9515101502465309,0.9515160216809138
16,0.11740484797954559,95.83,0.9583,0.9582860495877789,0.9582906499078158
17,0.1129878240287304,96.075,0.96075,0.9607376386052733,0.9607424426722119
18,0.10701828675270081,96.25,0.9625,0.9624882341787433,0.9624932835543063
19,0.0999468798816204,96.545,0.96545,0.9654566512307264,0.965448663078214
20,0.09385029212236404,96.7425,0.9674250000000001,0.9674369339929211,0.9674290366992793
