epoch,loss,accuracy,recall,precision,f1
1,1.645263268661499,38.7525,0.387525,0.3823782443312072,0.38402554047455
2,1.2386583640098572,55.0475,0.550475,0.545414466623318,0.5474291153033572
3,1.0415533627510072,62.5225,0.625225,0.6221433637469457,0.6234508261436197
4,0.9018719874382018,67.9675,0.679675,0.677529942568989,0.6784453227950221
5,0.8042068918228149,71.4825,0.714825,0.7136376058643785,0.7141479953264506
6,0.7269824991226196,74.56,0.7456,0.7443610874435046,0.7448976309881532
7,0.6740657062530517,76.3225,0.763225,0.7620888730617953,0.7625729395687129
8,0.6207434242725373,78.2775,0.782775,0.7819890411543285,0.782301437594936
9,0.5771905272006989,79.8525,0.7985249999999999,0.7978060552447339,0.7981084240487382
10,0.5398675573825836,80.8925,0.808925,0.8081518570103926,0.8084729367912249
11,0.4993658046007156,82.565,0.8256499999999999,0.8252696497245946,0.8254175952711111
12,0.4692380918979645,83.4025,0.8340249999999999,0.8332453402987842,0.8335829875052841
13,0.4363489678144455,84.785,0.84785,0.8474338907530281,0.8476076780424145
14,0.41214795241355895,85.34,0.8533999999999999,0.8529728502708854,0.8531661785558432
15,0.38890599920749663,86.23,0.8623,0.8620752098528854,0.8621602894801329
16,0.3559374698281288,87.6075,0.8760749999999999,0.8756878450107604,0.8758432214282779
17,0.3406157149195671,87.9775,0.8797749999999999,0.8795372519164927,0.8796383910513356
18,0.31900088428258894,88.595,0.88595,0.8857323292757346,0.885825678823899
19,0.2940163932323456,89.5775,0.8957749999999999,0.8956570809269845,0.8956863303248872
20,0.28042058416605,89.94,0.8994000000000002,0.8992355678310607,0.8992986515784475
