epoch,loss,accuracy,recall,precision,f1
1,1.3800886815071105,49.7,0.497,0.4911321408643684,0.49342438413633605
2,0.9155986191749573,68.055,0.68055,0.6786602931774184,0.6795121421016144
3,0.7036328352451324,75.675,0.75675,0.7558995862378164,0.7562591829836258
4,0.588950892829895,79.7525,0.797525,0.7970548329944325,0.797236287381869
5,0.5091826197147369,82.4,0.8240000000000001,0.8236305322030235,0.8237647925284876
6,0.4293585499048233,85.1175,0.8511750000000001,0.8508878016604505,0.8509745170465838
7,0.3796978362083435,86.8425,0.868425,0.8681011026436417,0.8682129546432057
8,0.3216545520544052,88.795,0.88795,0.8876866156345387,0.8877843213505047
9,0.28066494269371034,90.0075,0.900075,0.8999224172382041,0.8999787134980295
10,0.24714298015236855,91.1675,0.911675,0.9115700447374259,0.9116142378989922
11,0.2075543897509575,92.81,0.9280999999999999,0.9279843211040595,0.9280322436635146
12,0.18800158458054067,93.3425,0.933425,0.9333640583526002,0.933382609694144
13,0.16950740975141526,94.0925,0.9409250000000002,0.9408530470116316,0.9408839065079215
14,0.15143816655278206,94.66,0.9466000000000001,0.9466009642105565,0.946596202788308
15,0.13690444004684688,95.14,0.9513999999999999,0.9513811970005828,0.9513852584452491
16,0.12126012691706418,95.7225,0.9572249999999999,0.9571976866649067,0.957206749799853
17,0.11687877082377672,95.935,0.95935,0.9593506166539705,0.9593484951234539
18,0.10550223611295223,96.25,0.9624999999999998,0.9624909570971946,0.9624928336200561
19,0.10079384699985384,96.51,0.9651,0.9650878586069289,0.9650920465656178
20,0.08932911858335138,96.91,0.9691000000000001,0.9691030955371446,0.9690988048161762
