epoch,loss,accuracy,recall,precision,f1
1,1.3862659503936767,49.3975,0.493975,0.48793458503279935,0.4902085538162929
2,0.9314238070487976,66.86,0.6686,0.6666702172780461,0.667518104760641
3,0.7139338284015656,75.1575,0.7515749999999999,0.7509668870668301,0.7512053691715677
4,0.5917895379543304,79.72,0.7972,0.7967671353658947,0.7968847564723536
5,0.5054983270883561,82.3125,0.8231249999999999,0.8226814344020295,0.8228501928994525
6,0.4320376947402954,84.9725,0.849725,0.8492823092057693,0.8494536538933921
7,0.3778831493973732,86.845,0.8684499999999999,0.8680324362962256,0.8682014658212165
8,0.3205120609998703,88.6825,0.886825,0.8867219521238179,0.886726475284912
9,0.27566403445005416,90.405,0.90405,0.9039696906449051,0.9039851825439706
10,0.24305624680519103,91.3525,0.9135250000000001,0.9134253694045684,0.9134541763215911
11,0.21625871027112006,92.3625,0.923625,0.9235827549129663,0.9235765054355397
12,0.18526995468735694,93.4,0.9339999999999999,0.9339570883996663,0.9339738169359112
13,0.16636930715441703,94.0725,0.9407249999999999,0.940704165512129,0.9407031790123256
14,0.14624207858741284,94.8775,0.948775,0.9487513183298525,0.9487518273686086
15,0.13225325029939414,95.31,0.9530999999999998,0.9530659745918971,0.9530777251044373
16,0.1191059624478221,95.805,0.9580499999999998,0.9580552869970725,0.9580512059562096
17,0.1109797454982996,96.08,0.9608000000000001,0.9607846007543198,0.9607908138224532
18,0.10671839300245047,96.2925,0.9629249999999999,0.9629066499987969,0.9629137490949145
19,0.09687287675440312,96.6225,0.966225,0.9662255940725745,0.9662235357778753
20,0.09792433128133417,96.53,0.9653,0.9652998531988907,0.9652976049558084
