epoch,loss,accuracy,recall,precision,f1
1,1.4219682468414307,48.025,0.48024999999999995,0.4740525718598544,0.47642600701180077
2,0.9738558731079101,65.3425,0.653425,0.6508434483448814,0.6519888270081072
3,0.7612161867141723,73.075,0.73075,0.7297275172247213,0.7301731025727416
4,0.6198343861103058,78.3525,0.783525,0.782806995194411,0.7831018316736216
5,0.5348294414520264,81.3125,0.813125,0.8125273833601799,0.8127399378903174
6,0.45789959745407105,84.4075,0.8440749999999999,0.8436299076498047,0.8438047378666365
7,0.400357128071785,85.97,0.8597000000000001,0.8593179063777849,0.8594654736629199
8,0.33960395060777665,88.16,0.8815999999999999,0.881252249031723,0.8813963694542568
9,0.3063504322171211,89.29,0.8929,0.8927942091686004,0.8928291980377727
10,0.2604407450914383,90.8675,0.908675,0.9085974168475375,0.9086315973670729
11,0.22972361789941786,91.7475,0.9174750000000002,0.9173330683638063,0.9173843039046922
12,0.19998078128099442,92.9475,0.9294749999999998,0.9294471685883032,0.9294541033802497
13,0.17320774843096734,93.9925,0.939925,0.9398934367754281,0.9399000523859131
14,0.1558162721067667,94.38,0.9438000000000001,0.9437842486092969,0.9437891592823627
15,0.14219992035478354,94.985,0.94985,0.9498356948922219,0.9498399739419293
16,0.1262836311146617,95.5675,0.955675,0.9556784487179902,0.9556735826290282
17,0.12498410069048405,95.6275,0.956275,0.9562953957387883,0.9562808514939357
18,0.10705246215313673,96.1375,0.9613750000000001,0.961383689150248,0.9613767093878437
19,0.10762509055733681,96.1775,0.9617749999999999,0.9617533741469879,0.9617626817045835
20,0.09781572869047522,96.5075,0.965075,0.9650840802556868,0.965077224511606
