epoch,loss,accuracy,recall,precision,f1
1,1.5460000695228577,42.7075,0.42707500000000004,0.4189455648824394,0.42182208368372764
2,1.1567301254272462,58.625,0.5862499999999999,0.5817153766957215,0.583565460064805
3,0.9787570278167724,64.675,0.6467499999999999,0.6437858803168826,0.6450074562636099
4,0.8490622924804687,69.82,0.6982,0.6966070793462363,0.6972881544883719
5,0.7598139968872071,72.99,0.7299,0.7290247242139789,0.7294137116075529
6,0.6868106860637665,75.8375,0.758375,0.7576694072487355,0.7579429476978882
7,0.6369628248214722,77.6425,0.7764249999999999,0.7760316860712321,0.7761508191648185
8,0.5817289234161377,79.68,0.7968,0.796372582304206,0.796539747972104
9,0.551685510635376,80.59,0.8059,0.8056819131017487,0.8057301552880849
10,0.5166171485185623,81.9675,0.8196749999999999,0.8194873383658916,0.8195410475251744
11,0.47575662105083466,83.65,0.8365,0.8362025171162983,0.8363137782634842
12,0.45508497838974,84.04,0.8404,0.8399641811261794,0.8401423039720879
13,0.4247960861444473,85.045,0.85045,0.8502272680716036,0.8502937537053604
14,0.4016006033182144,85.9825,0.8598250000000001,0.8595990035480596,0.8596811150158656
15,0.37897204813957214,86.9475,0.8694750000000001,0.869445244695083,0.869411630716033
16,0.36270644146203995,87.45,0.8744999999999999,0.874267539309467,0.87435434836151
17,0.3413335600137711,88.1425,0.8814249999999999,0.8813050181326384,0.881349149993335
18,0.329771735227108,88.4825,0.884825,0.8847049748768328,0.8847458818779039
19,0.309829282271862,89.2575,0.8925749999999999,0.8926026861170178,0.892546492269252
20,0.29268787660598755,89.69,0.8969000000000001,0.896815683300966,0.8968402442201011
