epoch,loss,accuracy,recall,precision,f1
1,1.5226514494895935,43.69,0.43689999999999996,0.4299349815998455,0.43249474136218213
2,1.148595225906372,59.045,0.5904499999999999,0.5858660689800883,0.5875947176047704
3,0.9770151659011841,64.95,0.6495,0.6470203902622451,0.648025103095535
4,0.8551875293254853,69.6425,0.696425,0.6945880503410433,0.6953454817044142
5,0.7794882884979248,72.25,0.7224999999999999,0.7214913573623367,0.7218877053881543
6,0.7099786580085754,74.85,0.7485,0.7475464600239745,0.7479342833604496
7,0.6509871684074402,76.9475,0.7694749999999999,0.7690291332139253,0.7691839986150049
8,0.599065584897995,79.0025,0.790025,0.7894285191963567,0.7896599760438688
9,0.5630439463615418,80.375,0.8037500000000002,0.8035007604078015,0.803592711882151
10,0.5270646852493286,81.6575,0.816575,0.8162667843593919,0.816377357334523
11,0.4902777335882187,82.83,0.8282999999999999,0.8279764447186719,0.8280963062576232
12,0.4594809597969055,83.9275,0.8392750000000001,0.8390158357208796,0.8391035631655065
13,0.4399905764341354,84.66,0.8466000000000001,0.8462121074624346,0.8463545080824699
14,0.40985286502838136,85.58,0.8558,0.8556119763867513,0.8556806284474918
15,0.3994994770526886,85.98,0.8598000000000001,0.8595432010222742,0.8596439141812372
16,0.36838328775167467,87.185,0.87185,0.8718338404798068,0.8717841315136523
17,0.35382329533100126,87.66,0.8766,0.8765151916586188,0.8765220804919653
18,0.3338349065542221,88.465,0.88465,0.884487865290828,0.8845354555902244
19,0.3185611162662506,88.855,0.8885500000000001,0.8883405888785824,0.888420176904004
20,0.30254432386159896,89.4325,0.894325,0.8940966462718043,0.8941969608743345
