epoch,loss,accuracy,recall,precision,f1
1,1.4437144572257996,47.29,0.47289999999999993,0.4675462428084489,0.46944130952239044
2,0.9952433567047119,64.975,0.6497499999999999,0.6473125846190224,0.648339201270605
3,0.7806258464813233,72.89,0.7289,0.7280112841695777,0.7284020486623837
4,0.6478384118556977,77.6175,0.7761750000000001,0.7757728862756025,0.7759117966571865
5,0.5549732895851135,80.96,0.8096,0.8091719231360471,0.8093258034923121
6,0.48445910041332246,83.1625,0.8316250000000001,0.8313175401198908,0.8314150764714725
7,0.4397588245153427,84.7425,0.847425,0.8472149576751574,0.8472820367470858
8,0.38626484978199005,86.4875,0.864875,0.8646513852871426,0.8647425821174318
9,0.34492831448316574,88.0525,0.8805249999999999,0.880290840189927,0.8803808744396792
10,0.3118463936686516,89.1525,0.891525,0.8912819950519862,0.8913807729031709
11,0.2816329507946968,90.24,0.9024000000000001,0.9023542939954574,0.9023613808495938
12,0.2544775364458561,91.0925,0.9109250000000001,0.9108471601296053,0.910879715978893
13,0.22737145305275916,92.08,0.9208000000000001,0.9207165141216931,0.9207460171457201
14,0.21407145286798476,92.54,0.9254,0.9253181213982382,0.9253522459179424
15,0.19187985638678073,93.305,0.93305,0.9330200877923762,0.9330282821856727
16,0.17074434963464738,93.9175,0.9391749999999999,0.9391490627913077,0.9391582827201154
17,0.16127145264744758,94.3475,0.9434750000000001,0.9434664202185592,0.9434650252416658
18,0.15341129254996777,94.6925,0.946925,0.9468906378808954,0.9469057231578448
19,0.14577143875658513,94.905,0.94905,0.9490230499053158,0.9490336030111898
20,0.13684270728230477,95.2575,0.9525750000000001,0.9525591186081457,0.9525654500612829
