epoch,loss,accuracy,recall,precision,f1
1,1.4943323053359985,44.955,0.44955,0.4428679639834868,0.4451364008283951
2,1.0063590188026428,64.29,0.6429,0.6406222869993176,0.6416063392238357
3,0.7772065465927124,72.8675,0.728675,0.7276841024980952,0.728084504727504
4,0.6487284307003022,77.4225,0.774225,0.7735736931334166,0.7738165766534245
5,0.5681802486419678,80.4825,0.8048249999999999,0.8043212359356673,0.8045111827566009
6,0.49193140420913695,82.9425,0.829425,0.8291843167593452,0.8292416895841906
7,0.4364766429662704,84.8575,0.848575,0.8484232347004828,0.8484316764630963
8,0.3850862843513489,86.405,0.8640500000000001,0.8637533706215524,0.8638469566157223
9,0.3491217735648155,87.68,0.8768,0.8766139505953937,0.8766833519848435
10,0.3159468634843826,88.9425,0.8894249999999999,0.8892710279027438,0.889332415867902
11,0.26881688896417616,90.5325,0.905325,0.9052884292730434,0.9052808015258119
12,0.24939942901730539,91.215,0.9121499999999999,0.9119534169385313,0.9120302144807599
13,0.21917959084510802,92.3575,0.9235749999999999,0.9235782087564889,0.923557472803205
14,0.1988685209274292,92.9325,0.9293250000000001,0.9292815650790394,0.9292950351031027
15,0.18062126185297966,93.69,0.9369,0.9368484337794237,0.9368664028053161
16,0.1662202356427908,94.175,0.9417500000000001,0.9417230619249033,0.9417308020182495
17,0.14550831327140332,94.8925,0.948925,0.9488814505992027,0.9488960047005992
18,0.13686709888130427,95.1875,0.9518749999999999,0.9518573359038521,0.9518628725994516
19,0.1279869275510311,95.4675,0.9546750000000002,0.9546701727096876,0.9546711233655168
20,0.12369892792105674,95.5875,0.955875,0.9558514232149958,0.9558599939185329
