epoch,loss,accuracy,recall,precision,f1
1,1.4331689260482787,47.7075,0.47707499999999997,0.4707636170267972,0.47312756325071526
2,0.9815679726600647,65.2675,0.652675,0.6499299736425764,0.6510915608467278
3,0.7669053220748902,73.035,0.73035,0.7294392249501024,0.7298374946440387
4,0.6407607290267945,77.76,0.7776,0.777042722476785,0.777252549136863
5,0.5463713376998901,81.12,0.8112,0.8107911223561178,0.8109268022412321
6,0.4784176778316498,83.4425,0.8344250000000001,0.8341139055462541,0.8342356014609585
7,0.42621508769989014,85.065,0.8506499999999999,0.8504297909883748,0.8504900217215416
8,0.3652953591108322,87.23,0.8723000000000001,0.8720909352610505,0.8721735511136407
9,0.32363605692386627,88.8125,0.8881249999999999,0.887933332578531,0.8879985541008205
10,0.2869566304206848,89.9475,0.899475,0.8992649932140356,0.8993499329356401
11,0.2461896290898323,91.4975,0.9149750000000001,0.9148390545631397,0.9148894103042332
12,0.21812877113819124,92.2325,0.9223250000000001,0.9222798186769877,0.9222967544557152
13,0.19474347502589226,93.0575,0.9305750000000002,0.9305574107829478,0.9305575633119482
14,0.17519958656728268,93.95,0.9395,0.9394724471268416,0.9394803616446703
15,0.15316390109360217,94.4975,0.944975,0.9449451225155846,0.9449566087654372
16,0.1391365410089493,95.0175,0.9501750000000001,0.9501747044101101,0.9501725450515032
17,0.13065396796762943,95.4025,0.954025,0.953995866719108,0.9540073775229232
18,0.11526991799771785,95.98,0.9597999999999999,0.9597751483946592,0.9597816983352134
19,0.11372045325785875,96.035,0.96035,0.9603334583453975,0.9603403387498034
20,0.09983377503082157,96.4725,0.9647249999999999,0.9647166120295889,0.964719828277123
