epoch,loss,accuracy,recall,precision,f1
1,1.498552432346344,44.515,0.44514999999999993,0.43863050574480755,0.440940881314755
2,1.027168669605255,63.5975,0.6359750000000001,0.6333373068268433,0.6344859590839744
3,0.7987036376953125,72.0125,0.720125,0.7195558505322359,0.7197627520711954
4,0.6781447543144226,76.325,0.76325,0.7625719126584264,0.7628226501362009
5,0.5862771155834198,79.55,0.7955,0.7950408303154604,0.7951940194495916
6,0.5232157472372055,81.885,0.81885,0.8184758783029833,0.8186024623816394
7,0.46325403583049773,83.79,0.8379,0.837563445782522,0.8376673100370289
8,0.42106510293483734,85.3775,0.853775,0.8534791591232815,0.8535868590091592
9,0.3746222030520439,86.8375,0.868375,0.8681867009124717,0.8682303231517464
10,0.34307753289937976,87.795,0.87795,0.8779687773182019,0.8779249659175985
11,0.3061895076394081,89.3375,0.893375,0.8931667880887822,0.8932383930990546
12,0.276156119287014,90.32,0.9031999999999998,0.9030618936469414,0.9031120722118512
13,0.2523716009736061,91.01,0.9101000000000001,0.910016148453521,0.9100449223292827
14,0.2330820383965969,91.8425,0.918425,0.9184137821547319,0.9184048977412369
15,0.2061647019803524,92.6125,0.9261250000000001,0.9260096591204249,0.9260536153136796
16,0.19509920457601548,93.015,0.9301499999999999,0.9300870783786561,0.9301130327201095
17,0.18080529755949973,93.6125,0.936125,0.9360863471353508,0.9361004063979406
18,0.17181215477585793,93.9925,0.9399249999999999,0.9398873973635882,0.9398988741152534
19,0.14742841897457837,94.785,0.9478500000000001,0.9478217708838752,0.9478333257837219
20,0.13952356595695017,95.1275,0.9512750000000001,0.9512581885645923,0.9512606263982437
