epoch,loss,accuracy,recall,precision,f1
1,1.6328229791641236,39.1675,0.39167499999999994,0.3863620031043609,0.38798525848320853
2,1.2170980811119079,55.805,0.55805,0.553630010154599,0.5553626362550734
3,1.0237056289672852,63.36,0.6336,0.6309740424608139,0.6321057532678178
4,0.8859814072608948,68.465,0.68465,0.6825491836342493,0.6834592745040681
5,0.7865558824062348,72.13,0.7213,0.7204441011497594,0.7208064399915182
6,0.7213691139221191,74.76,0.7476,0.7464366622581002,0.7469247138244504
7,0.6685122449874878,76.9675,0.7696750000000001,0.7688255379066075,0.7691926519092858
8,0.6204419654846192,78.365,0.78365,0.7829969398020908,0.7832761321195929
9,0.5760832084417343,79.77,0.7977000000000001,0.7971342417428963,0.7973679094990688
10,0.5349670941591262,81.34,0.8134,0.8126969790894204,0.812987621757352
11,0.5040967597961425,82.2325,0.822325,0.8219596805131015,0.8220854071996726
12,0.47222173874378204,83.4775,0.8347749999999999,0.8342047124603335,0.8344442557727275
13,0.44010788271427154,84.475,0.84475,0.8443583421851242,0.8445139557280765
14,0.418464816570282,85.065,0.8506500000000001,0.8503720477609965,0.8504773863334991
15,0.3955092368841171,86.005,0.86005,0.8596651345045168,0.8598153090175457
16,0.3653743234872818,87.0275,0.870275,0.8699485384881566,0.870075604086157
17,0.34503922308683393,87.615,0.87615,0.8760300344800604,0.876056662198021
18,0.3212575420856476,88.7975,0.887975,0.887766400118975,0.8878382493106851
19,0.3019589048981667,89.3525,0.893525,0.8933820430539665,0.8934363386284614
20,0.28715126468539237,89.71,0.8971,0.8969901874479301,0.8970276008263675
