epoch,loss,accuracy,recall,precision,f1
1,1.469808605480194,45.9975,0.459975,0.45327032420736185,0.45557533195015776
2,0.9826527985572815,65.0625,0.650625,0.647842673100373,0.6490319495980026
3,0.7499243508338929,73.6825,0.736825,0.7359456668284148,0.7363385770691097
4,0.6145835773468018,78.83,0.7883,0.7878197853447572,0.7880133691931537
5,0.5160912893295289,82.2725,0.8227249999999999,0.8223196490447255,0.8224599273947868
6,0.43772928709983827,84.87,0.8487,0.8483948878339527,0.8485129702452726
7,0.37931697099208833,86.845,0.8684499999999999,0.8682084020719982,0.868283671247295
8,0.32030976814031603,88.8125,0.8881249999999999,0.8879842473173232,0.888028135353867
9,0.28118881378173827,89.9925,0.899925,0.8998470230733965,0.8998599291892873
10,0.24131964463591576,91.5325,0.9153249999999999,0.9152670203514266,0.9152861950581614
11,0.207923361068964,92.55,0.9254999999999999,0.9254364228112346,0.9254569510759314
12,0.186918986338377,93.3675,0.9336749999999998,0.9336363336726542,0.9336513422018209
13,0.1600303763538599,94.245,0.94245,0.9424156928396913,0.9424265642270189
14,0.14499972633719443,94.9575,0.949575,0.9495930915908056,0.9495779175602539
15,0.13931643862575294,95.025,0.9502500000000002,0.9502390471034724,0.9502404072722417
16,0.12030180343389511,95.715,0.9571500000000001,0.9571507537187596,0.9571490537883406
17,0.10487180029451847,96.3575,0.963575,0.9635482448840879,0.9635596468308613
18,0.11009705022275448,96.16,0.9616000000000001,0.9615869924241733,0.9615919636397429
19,0.09661585634797812,96.555,0.96555,0.965534725225076,0.9655409193446822
20,0.09758506624624133,96.6325,0.966325,0.966309993862172,0.966316707364067
