epoch,loss,accuracy,recall,precision,f1
1,1.6279998922348022,39.185,0.39185,0.38571387827212017,0.3876233610771661
2,1.303411902141571,52.6425,0.526425,0.5214573933059261,0.5233218116443992
3,1.1353138860702514,59.285,0.59285,0.5889425386354792,0.5904678184596103
4,1.0513349448204041,62.43,0.6243000000000001,0.620514692178024,0.6220408773823797
5,0.979507040977478,65.08,0.6508,0.6486657011599147,0.6495108786267544
6,0.9152108370780945,67.6375,0.6763750000000001,0.6743710910243259,0.6751995914739042
7,0.8725450781345367,69.015,0.69015,0.6886994876191576,0.6892917912402268
8,0.8249817018032074,70.705,0.70705,0.7056544609397017,0.7061931286407661
9,0.790392117357254,72.15,0.7215,0.7204169453807348,0.7207921533489466
10,0.7535565495967865,73.5525,0.735525,0.7344947768857506,0.7348936368025889
11,0.7222270318508148,74.51,0.7451,0.7442653029438417,0.7445427088372734
12,0.699067476272583,75.005,0.75005,0.7491393976319755,0.7495076661814385
13,0.6689084579944611,76.2225,0.762225,0.7612330316201177,0.7616034794486565
14,0.6524879053592681,77.065,0.7706500000000001,0.7699574960455288,0.7701768398138114
15,0.6234528642654419,77.9725,0.779725,0.7791904959060114,0.7793354378360408
16,0.6151684675693512,78.28,0.7827999999999999,0.7820253110330394,0.7823299628397997
17,0.5937009646415711,79.0275,0.7902750000000001,0.7896823357933538,0.7899097811459932
18,0.5810495597362518,79.4575,0.7945749999999999,0.7940736818774037,0.7942391272432118
19,0.5543664688348771,80.3025,0.8030250000000001,0.8026080803360038,0.8027179335826993
20,0.5414021251678467,80.9825,0.809825,0.8093445737958967,0.8095193656182602
