epoch,loss,accuracy,recall,precision,f1
1,1.4315111050605773,47.73,0.47729999999999995,0.471560587500512,0.47368503767335185
2,0.9692530084609985,65.5775,0.655775,0.653493315432508,0.6544403274096104
3,0.7437802735805511,74.2525,0.7425249999999999,0.7420158344092318,0.7421878025067893
4,0.6184697853088379,78.565,0.7856500000000001,0.7852345762940759,0.7853712429425839
5,0.5155443213462829,82.155,0.82155,0.82122474329064,0.821338388025999
6,0.4498685827255249,84.355,0.8435499999999999,0.843152663762359,0.8433039062784975
7,0.3928056671142578,86.315,0.8631499999999999,0.8630108592553057,0.8630156692136735
8,0.3393690892100334,88.0675,0.8806749999999999,0.8805673939178764,0.8805663394819312
9,0.29544767034053804,89.615,0.8961500000000001,0.8959664005724953,0.8960279542372203
10,0.2596725303769112,90.785,0.90785,0.907757469643945,0.9077915988386452
11,0.22078383134007454,92.1375,0.9213749999999999,0.9213354718852089,0.9213354309172637
12,0.19954642648398876,92.8875,0.928875,0.928833441675736,0.9288481033082723
13,0.16561289216279984,94.1825,0.941825,0.941780613948015,0.9417970093942376
14,0.1611628489047289,94.455,0.9445499999999999,0.9445598353008549,0.9445507761974097
15,0.1367351450383663,95.145,0.95145,0.9514394538539472,0.9514423240891563
16,0.12413489530086518,95.6775,0.956775,0.9567672549893637,0.9567682067941081
17,0.11769628893733025,95.8225,0.9582249999999999,0.9582157450579182,0.9582172327931031
18,0.11439660660773515,95.945,0.95945,0.9594372889062228,0.9594409060691984
19,0.10598358919620514,96.3225,0.9632249999999999,0.9632162521142555,0.9632171474218916
20,0.085865975869447,96.9475,0.9694749999999999,0.9694733212448824,0.9694720913845206
