epoch,loss,accuracy,recall,precision,f1
1,1.4379162610054017,47.1425,0.471425,0.465095647538725,0.4673838366930133
2,0.9543799073219299,66.3925,0.663925,0.6617142258442483,0.6626766878419984
3,0.7387160119056702,74.165,0.7416499999999999,0.7407103220105566,0.7411101043964058
4,0.6121630094528199,78.8675,0.7886749999999999,0.7883707900085511,0.788480872674973
5,0.5180276166439056,81.9975,0.819975,0.8192732817227958,0.8195702625613489
6,0.4501517167568207,84.3375,0.843375,0.8429184316026157,0.8430944752046508
7,0.39108875423669814,86.4125,0.8641249999999999,0.8638177589044052,0.8639390271309029
8,0.33984494183063507,87.9375,0.8793750000000001,0.8791817771094834,0.8792575554121855
9,0.29151807057857515,89.915,0.89915,0.8989958869615325,0.8990468978375719
10,0.25656918748617175,90.88,0.9087999999999999,0.9087177122184347,0.9087425526252483
11,0.22091438718438147,92.1625,0.921625,0.9215509376932435,0.9215720092879056
12,0.19662085878849028,93.04,0.9304,0.9303795671888864,0.9303811990323172
13,0.17356977175474167,93.865,0.93865,0.9386043860075837,0.9386210342437428
14,0.15351936227977275,94.58,0.9458,0.9457750165376947,0.9457825847977119
15,0.13831090310811997,95.285,0.9528500000000001,0.9528315845380803,0.9528377941775015
16,0.12520160564035177,95.525,0.95525,0.9552480777755832,0.9552468929122571
17,0.12441133382171392,95.565,0.95565,0.9556730191499783,0.9556590187310935
18,0.1040315269805491,96.285,0.9628499999999999,0.9628552734319769,0.9628498081452571
19,0.0985237958997488,96.5975,0.9659749999999999,0.965969028624517,0.9659706811363249
20,0.0979311098113656,96.5925,0.965925,0.9659221170108276,0.965922381560282
