epoch,loss,accuracy,recall,precision,f1
1,1.3965138090133666,48.82,0.48819999999999997,0.48296677200524557,0.4848884178023226
2,0.9175937863349914,67.5625,0.6756249999999999,0.6742656323438981,0.6748609236644492
3,0.7092315465927124,75.29,0.7529,0.7521074767237247,0.7524130365214229
4,0.5930930235862731,79.595,0.79595,0.795441224008683,0.7956214067120635
5,0.5070916483402252,82.3775,0.823775,0.8234989961020329,0.8235751156123519
6,0.4387588914871216,84.7275,0.847275,0.8470696675211837,0.847124450962435
7,0.38120542924404144,86.69,0.8669,0.8666258752582093,0.8667112351898713
8,0.3291994859218597,88.345,0.8834499999999998,0.8832941658086938,0.8833348756647939
9,0.2923504711985588,89.6725,0.896725,0.8965311008151045,0.8966065256187031
10,0.25167124716639516,91.1675,0.9116750000000001,0.9115416917986179,0.9115921916073167
11,0.22248902861475944,91.995,0.91995,0.9198779057070391,0.9198987849275599
12,0.1875779653608799,93.4,0.9339999999999999,0.9339659333384679,0.9339731483977147
13,0.1768113284021616,93.6575,0.936575,0.9365565231120471,0.9365612205298314
14,0.1574131243646145,94.4125,0.944125,0.944105449527773,0.944110595223059
15,0.14200639065802098,95.005,0.9500500000000001,0.950038413376047,0.9500362287187135
16,0.12727291407734156,95.4525,0.9545250000000001,0.9545154501736427,0.9545150089977161
17,0.11188516327440738,95.9825,0.959825,0.9598244211071222,0.9598177864935661
18,0.11602158997654916,95.84,0.9584000000000001,0.9584100219423697,0.958402387468513
19,0.10194934059008956,96.4025,0.964025,0.9640178225916614,0.9640182968503469
20,0.09421119135394693,96.69,0.9668999999999999,0.9668849684569878,0.966891466688603
