epoch,loss,accuracy,recall,precision,f1
1,1.5328098489761353,43.04,0.4304,0.42441092366182165,0.4265482954452337
2,1.1591752968788147,58.32,0.5832,0.5785252566631917,0.5803987671789338
3,0.9640509449005127,65.435,0.65435,0.6521181323322756,0.6530340633077517
4,0.8309814627647399,70.32,0.7032,0.7017459763733944,0.7023358908722401
5,0.7553317577362061,73.415,0.73415,0.732886624052733,0.7334005405358313
6,0.6918522153377533,75.3175,0.7531749999999999,0.7522863963625185,0.7526543855452453
7,0.6329630527496338,77.5875,0.7758749999999999,0.7750410218587407,0.775363483837195
8,0.5857147078037261,79.5025,0.7950249999999999,0.7943012616766368,0.7946034163692277
9,0.5551970226764679,80.7925,0.807925,0.8075493936258724,0.8076993895420308
10,0.5199439320325852,81.8125,0.818125,0.8179164710980371,0.8179788808869143
11,0.4877415954589844,82.97,0.8297000000000001,0.8293917623115068,0.8294974374925064
12,0.4572393972873688,83.8325,0.838325,0.8381446054765203,0.8382017445426909
13,0.43510180130004883,84.915,0.8491500000000001,0.8489421034485243,0.849011315189699
14,0.4026721943616867,85.8875,0.8588749999999999,0.8587286916512845,0.8587488108138068
15,0.3902086499929428,86.3375,0.8633750000000001,0.8631469410152686,0.8632351389941417
16,0.3662933808088303,87.2025,0.872025,0.8717435867361208,0.8718566657393056
17,0.34957872650623323,87.82,0.8782,0.8781406814674811,0.8781520698455481
18,0.33545818279981615,88.4725,0.8847250000000001,0.8846065187030948,0.8846481507448273
19,0.31937955279350283,89.015,0.8901499999999999,0.8900162558401113,0.8900549072498105
20,0.30155649888515473,89.6025,0.8960250000000001,0.8959474578031339,0.8959622107672894
