epoch,loss,accuracy,recall,precision,f1
1,1.5441360649108886,43.1925,0.431925,0.42578637093847604,0.4277702442457076
2,1.1450666178703308,58.9575,0.589575,0.5851351185479934,0.5869002022238001
3,0.9602065827846528,65.565,0.6556499999999998,0.653619946790674,0.6544512488060319
4,0.8492874385833741,69.775,0.69775,0.696045001828659,0.696761428099749
5,0.7626526420116424,72.9225,0.7292249999999999,0.7285824237956842,0.7288027437745737
6,0.6863947588920594,75.8025,0.7580250000000001,0.7572790542721639,0.7575606599957017
7,0.6346730001926422,77.86,0.7786000000000001,0.7780005287882296,0.7782516839479005
8,0.5844351543903351,79.575,0.79575,0.7951722676374581,0.7953955770381661
9,0.5485315210342407,80.92,0.8092,0.8087395005608287,0.8088919316927351
10,0.5114417059659958,82.1375,0.8213750000000001,0.8212437393680926,0.821255968849405
11,0.4848287337064743,83.2,0.8320000000000001,0.8319299385719562,0.8319230655406731
12,0.4576194669008255,83.9925,0.839925,0.83969568685338,0.8397494715823296
13,0.43078460302352906,84.8975,0.848975,0.8487402083325556,0.8488088985200433
14,0.4019219354867935,86.0275,0.860275,0.8601795137738609,0.8601751007453815
15,0.38341647950410845,86.545,0.86545,0.8653176698965751,0.8653445515340245
16,0.3669962822198868,87.1,0.8710000000000001,0.8707875517368006,0.8708456900342384
17,0.34006834744215014,88.1675,0.8816749999999999,0.8815412174253343,0.8815835778326212
18,0.32606207325458525,88.6875,0.8868750000000001,0.8867913189355423,0.8867956875085812
19,0.31056195595264435,89.2175,0.8921749999999999,0.892155513072536,0.8921421319976188
20,0.3022091221690178,89.4425,0.894425,0.8944353123667506,0.8943965651510408
