epoch,loss,accuracy,recall,precision,f1
1,1.502801182937622,44.8825,0.448825,0.4430961848737966,0.4453013362725149
2,1.0516499489784241,62.755,0.62755,0.6246341041363893,0.6258710830088708
3,0.8263269790649415,71.1375,0.711375,0.7101952983795681,0.7107068964579261
4,0.6897682723045349,75.925,0.75925,0.7586680976553759,0.7588873376100148
5,0.5867662854671478,79.855,0.79855,0.798040704326586,0.7982180230650415
6,0.5102122016429901,82.2775,0.822775,0.8223112068719317,0.8224701430749766
7,0.4537375580310822,84.2475,0.842475,0.8421637331102463,0.8422630114300418
8,0.4002826984167099,86.125,0.8612499999999998,0.8610393301246599,0.8611104644927128
9,0.3422154381275177,88.1075,0.881075,0.8808286304942234,0.8809127136990975
10,0.3027941635608673,89.355,0.8935500000000001,0.8933496368076341,0.8934311505106738
11,0.26526843901276587,90.805,0.9080499999999999,0.9079225210594037,0.9079621525630348
12,0.23264946827292443,91.9225,0.919225,0.9191115374577059,0.9191594419776908
13,0.2014090345799923,92.83,0.9282999999999999,0.9282545922719703,0.9282605852941073
14,0.18077930902242662,93.625,0.9362499999999999,0.9361985281741031,0.9362206903887419
15,0.1610683482259512,94.275,0.94275,0.9427312291166775,0.9427327956460042
16,0.1448771643921733,94.9025,0.949025,0.948974060309064,0.9489963497478253
17,0.12661180233359337,95.5675,0.9556749999999999,0.9556617989186684,0.9556652156246692
18,0.1237206620261073,95.6575,0.9565750000000002,0.9565746941556623,0.9565717653229188
19,0.10562586399763822,96.28,0.9628,0.9627754466673805,0.9627845718940595
20,0.10306245756968856,96.38,0.9638,0.9637940314110276,0.9637955533041482
