epoch,loss,accuracy,recall,precision,f1
1,1.6282153350830078,39.5275,0.395275,0.38997922442065514,0.3915435374929639
2,1.2855405690193176,53.315,0.53315,0.5278124078345645,0.5297333862083656
3,1.1127690185546875,60.1125,0.6011249999999999,0.5970508322312817,0.598659524729445
4,1.0191377741813659,63.285,0.63285,0.6295542144079377,0.6308489277701799
5,0.9444788425445557,66.25,0.6625,0.6596024550476249,0.660801809389639
6,0.8752266823768615,68.85,0.6884999999999999,0.6867068987009279,0.6874136818241421
7,0.8259498071670532,70.665,0.70665,0.7054511877276614,0.705886095843941
8,0.7753959998130798,72.5275,0.725275,0.723832538337166,0.7244004453727702
9,0.7411077388763427,73.85,0.7384999999999999,0.7377306630432401,0.7380068831154648
10,0.6969028011798859,75.3275,0.7532749999999999,0.7527881997138304,0.7528981267332389
11,0.6709447934627533,76.33,0.7633000000000001,0.7629494029762508,0.7630259587811774
12,0.6398330069065093,77.335,0.77335,0.7727487051128836,0.7729631982923103
13,0.6079823844432831,78.6625,0.7866249999999999,0.7862964702082513,0.7863570015994007
14,0.590719597864151,79.255,0.7925500000000001,0.7919442217814172,0.7921619601389649
15,0.5627670625209809,80.185,0.80185,0.8015440320158733,0.8016170050233852
16,0.5440033629655838,80.9475,0.8094750000000002,0.809174969203282,0.8092562946391354
17,0.5234243172883988,81.67,0.8167,0.8164501017803414,0.816521563446458
18,0.5134084484815598,82.055,0.8205499999999999,0.8201953957667343,0.8203122013661757
19,0.4879486777305603,82.8125,0.8281249999999998,0.8278396432092487,0.8279175735601509
20,0.4808260014772415,83.11,0.8311000000000002,0.8308077687609796,0.8308874260132614
