epoch,loss,accuracy,recall,precision,f1
1,1.4821006732940674,45.3825,0.453825,0.44713602861683144,0.4496530756381925
2,0.9472920226097107,66.3525,0.6635249999999999,0.6613305591825933,0.6623160822545884
3,0.721619404554367,74.89,0.7489,0.7482793613456495,0.7485443827450693
4,0.596654141664505,79.2725,0.7927250000000001,0.7923750449157377,0.792500219269981
5,0.49887832696437834,82.5875,0.8258750000000001,0.8255910795729049,0.8256849054459489
6,0.43164775092601776,85.0275,0.8502750000000001,0.8501144837504819,0.8501590251204615
7,0.3828674113035202,86.5325,0.865325,0.8651501730996767,0.8651927731060347
8,0.3242683418750763,88.655,0.8865500000000001,0.8863950429710978,0.8864518505953372
9,0.2735879305243492,90.4,0.9039999999999999,0.9039143704073259,0.9039381574860716
10,0.24977756437063217,91.0725,0.910725,0.910620807843223,0.9106586719634346
11,0.20927541424036025,92.6175,0.926175,0.9261020096747252,0.926126657044611
12,0.18842513346374035,93.265,0.93265,0.9326468028070936,0.9326354003201345
13,0.15884011419713498,94.3,0.943,0.9429605842131055,0.9429738324661407
14,0.1442522725313902,95.015,0.95015,0.9501586079655888,0.950150673321031
15,0.13128195958435535,95.4275,0.954275,0.9542725858324006,0.9542719094484772
16,0.1261768146932125,95.5025,0.955025,0.9550203688937853,0.9550219017657348
17,0.11190515780746937,96.0525,0.960525,0.9605131140428803,0.9605155028244861
18,0.10059299912005663,96.5125,0.9651250000000001,0.9651323620330234,0.9651259621242225
19,0.09952053009420633,96.5125,0.9651250000000001,0.9651181444601626,0.9651201559481445
20,0.09164704150632023,96.7925,0.9679249999999999,0.9679326649188947,0.9679262644886982
