epoch,loss,accuracy,recall,precision,f1
1,1.443043714618683,47.1125,0.47112499999999996,0.46489217882453504,0.4671853291360395
2,0.9872352983474731,65.44,0.6543999999999999,0.6520968545765449,0.6530993447973545
3,0.761516030216217,73.5425,0.735425,0.7343158775511068,0.7347674885143001
4,0.6290721903800964,78.135,0.78135,0.781079517046017,0.781142261353879
5,0.5495835287570954,80.8975,0.808975,0.8085222086969688,0.8086777565631922
6,0.4702467237710953,83.7275,0.837275,0.8369829265806171,0.8370800731454869
7,0.4163684625387192,85.57,0.8557,0.8554815910834408,0.855521634001461
8,0.3621305623650551,87.1525,0.8715249999999999,0.8713052915005506,0.8713735332065141
9,0.32031618851423266,88.77,0.8877,0.8874850866221043,0.8875597083741468
10,0.2874668573379517,90.0725,0.9007249999999999,0.9006060428070863,0.9006234649904643
11,0.2530842354595661,91.1775,0.9117749999999999,0.9117557151265476,0.9117381214688723
12,0.21978432269990444,92.135,0.92135,0.9212433280989896,0.9212717385987468
13,0.1960495373636484,93.07,0.9306999999999999,0.9306797835700321,0.930675645713437
14,0.1782927732884884,93.695,0.9369499999999998,0.936924429634737,0.9369277717582707
15,0.15244730303883552,94.635,0.9463500000000001,0.9463175752701399,0.9463215530847047
16,0.142826095148921,94.92,0.9492,0.9491760558944969,0.9491826872607131
17,0.1296222886517644,95.49,0.9549000000000001,0.9549010505569747,0.9548954869144802
18,0.12009244087785483,95.7275,0.9572750000000001,0.9572793797961987,0.9572720697116349
19,0.10766276835054159,96.2325,0.9623249999999999,0.9623165761210535,0.9623169828213763
20,0.1075576034784317,96.1325,0.9613250000000001,0.9613178998900539,0.9613193554995647
