epoch,loss,accuracy,recall,precision,f1
1,1.4313700620651244,47.285,0.47284999999999994,0.46691631104362397,0.4690883300896768
2,0.9646820336341858,65.7225,0.6572250000000001,0.6547062772314995,0.655762513027095
3,0.7583791496276856,73.44,0.7344,0.7333898291462005,0.7338251080256282
4,0.6222161043167114,78.2475,0.782475,0.7816468928876696,0.781988570524416
5,0.5364812947273254,81.62,0.8161999999999999,0.8157882650102367,0.8159372872638941
6,0.47095302896499636,83.645,0.8364499999999999,0.8360671819965442,0.8362172298529973
7,0.4194676733970642,85.5225,0.8552250000000001,0.8548820540278623,0.8550156946510551
8,0.38054516942501065,86.8325,0.8683249999999999,0.8680249447742003,0.8681422084058792
9,0.3345530276060104,88.37,0.8836999999999999,0.8834813535644773,0.8835638741417953
10,0.3023630336761475,89.5575,0.895575,0.8954690169389611,0.8954928204493973
11,0.2746486754536629,90.3675,0.903675,0.903612551705326,0.9036221882393335
12,0.24859693511724473,91.2375,0.9123750000000002,0.9122655710341757,0.9123050757755561
13,0.21658466299176216,92.41,0.9240999999999999,0.9240298569615758,0.924055878807669
14,0.2027902448832989,92.875,0.9287500000000002,0.9286700311519448,0.9286981350457214
15,0.1908849614739418,93.2925,0.932925,0.9328704549922637,0.9328847184328033
16,0.1681983554124832,94.035,0.9403499999999999,0.9403236847574629,0.9403325585270412
17,0.16069164542257786,94.335,0.94335,0.9433288629400796,0.9433353632713685
18,0.14776115074753762,94.8025,0.9480249999999998,0.9480146394955511,0.9480091983272368
19,0.14318637852221727,94.8975,0.9489750000000001,0.9489499605125402,0.9489587479608111
20,0.13605744549632073,95.17,0.9517000000000001,0.9516738642239938,0.951684074372432
