epoch,loss,accuracy,recall,precision,f1
1,1.5618344625473022,41.9,0.41900000000000004,0.4127475362548945,0.41492674215460673
2,1.137845367717743,58.825,0.58825,0.5840832846263627,0.5857924541918383
3,0.9265465711593628,67.16,0.6716,0.6693813117746588,0.6703328547717347
4,0.7921256986618042,71.9975,0.719975,0.7189030615205246,0.71938399864378
5,0.6930060496330261,75.55,0.7555000000000001,0.754560044725856,0.7549735521222987
6,0.6273327645778656,78.02,0.7802,0.7794477525497964,0.7797757032747956
7,0.5705109843015671,80.04,0.8004,0.7995809429097037,0.7999207207238648
8,0.5272015102386475,81.3975,0.8139749999999999,0.8135458814195822,0.8137297865297496
9,0.4844375936985016,83.0675,0.830675,0.8302062040242222,0.8303983687434039
10,0.4574381543636322,83.87,0.8387,0.8383514820210032,0.8384802220125136
11,0.418006094288826,85.2975,0.852975,0.8526570482185946,0.8527860734901065
12,0.38826745736598967,86.365,0.86365,0.8633911770778374,0.8634873403195489
13,0.3559206199884415,87.5425,0.8754249999999999,0.875171048430831,0.8752833054120106
14,0.3371153933167458,88.0025,0.8800250000000001,0.8797361028929667,0.8798487438448139
15,0.3138990485072136,89.1,0.891,0.8907737497804822,0.8908642349863035
16,0.2917760556936264,89.735,0.89735,0.8971659698811273,0.8972493776615315
17,0.2715132403254509,90.415,0.9041499999999999,0.9040464650145204,0.9040760647007495
18,0.253638045078516,90.9625,0.9096249999999999,0.9095101727130949,0.90954979265085
19,0.23016733360290528,91.855,0.9185500000000001,0.918516647616048,0.9185239028765609
20,0.219621476316452,92.1075,0.9210749999999999,0.9210172033621195,0.921042139403444
