epoch,loss,accuracy,recall,precision,f1
1,1.3866005977630615,49.065,0.49065000000000003,0.4844693478750498,0.48688756275135125
2,0.9349024016857147,66.875,0.66875,0.6668822482564515,0.6677189292637677
3,0.7320881924629211,74.345,0.7434499999999999,0.742848821786934,0.7430901471671627
4,0.6007147476673126,79.0025,0.7900250000000001,0.7894986154553051,0.7896937790118856
5,0.5119712686061859,82.1725,0.821725,0.821402721422776,0.8214911145292836
6,0.44381848227977755,84.7725,0.847725,0.8475318223817808,0.8475596507651717
7,0.37858193230628967,86.83,0.8683000000000002,0.8681476324129654,0.8681796667659768
8,0.3309956957697868,88.3925,0.883925,0.8837642019739438,0.8838058611283077
9,0.28624034427404405,89.9575,0.8995750000000001,0.8994311149289489,0.8994742175438393
10,0.2501292930543423,91.2,0.9119999999999999,0.9119438435502805,0.9119567910551393
11,0.2197487484931946,92.17,0.9217000000000001,0.9216853081210477,0.9216787739414002
12,0.18631734522879123,93.52,0.9351999999999998,0.9352047979900335,0.935188391004111
13,0.16927054809331893,93.9975,0.9399750000000001,0.9399424841901549,0.9399557558994998
14,0.14950207829624415,94.5575,0.9455749999999998,0.9455568063991627,0.9455615014995764
15,0.13739613321721553,95.1675,0.951675,0.9516646285042942,0.951664999289241
16,0.12151051728576422,95.695,0.9569500000000002,0.9569409700091306,0.9569431821919597
17,0.11275586917847395,96.1175,0.9611750000000001,0.9611557240209703,0.9611630466982264
18,0.1110668672248721,96.095,0.9609500000000001,0.9609582410206692,0.9609511907605744
19,0.09639883883222937,96.545,0.9654499999999999,0.9654400561002159,0.9654446690557318
20,0.09259884825497866,96.8375,0.968375,0.9683776526288433,0.968375079855632
