epoch,loss,accuracy,recall,precision,f1
1,1.5540574178695679,42.635,0.42635000000000006,0.420326690758776,0.4224781063158899
2,1.148161501789093,58.9575,0.589575,0.586156231662026,0.5874817651065116
3,0.969679536151886,65.59,0.6559,0.6543865978344605,0.6550097588879478
4,0.841295464849472,70.23,0.7022999999999999,0.7015097842594198,0.7018003603788424
5,0.757436021232605,73.565,0.73565,0.735146893814547,0.735270084559823
6,0.6892658653736115,75.805,0.75805,0.7577941141693525,0.7578190045251079
7,0.6424207700252533,77.7175,0.777175,0.7769083258713058,0.7769594808201152
8,0.5992190783977509,79.0525,0.7905249999999999,0.7903232462399434,0.7903504600146916
9,0.5602749123096467,80.63,0.8062999999999999,0.8061590557271776,0.8061540335083764
10,0.52545827190876,81.4725,0.8147249999999999,0.8143790586441145,0.8144879060002198
11,0.4959651786327362,82.88,0.8288,0.828683784869056,0.8286878592292716
12,0.46810240149497984,83.6625,0.8366250000000001,0.8364473873190592,0.8364666352560997
13,0.4459921132326126,84.56,0.8455999999999999,0.8454136909331392,0.8454598751149203
14,0.42286365854740143,85.185,0.85185,0.8517889110827804,0.8517854861505902
15,0.40202382497787476,86.1275,0.861275,0.8611881681773339,0.861191236595317
16,0.3761095999956131,87.085,0.8708499999999999,0.8707908675240544,0.8707804994312
17,0.3688996367573738,87.255,0.87255,0.8724961731445248,0.8724867587774346
18,0.34847478263378145,87.9,0.8789999999999999,0.8789833644973696,0.8789389256924357
19,0.33881699335575105,88.325,0.88325,0.8830721969275371,0.8831270059026455
20,0.3256921891450882,88.74,0.8874000000000001,0.8872494664074756,0.8872993130479415
