epoch,loss,accuracy,recall,precision,f1
1,1.500374943447113,44.595,0.44594999999999996,0.4404475314507481,0.4425599998979455
2,1.0213239530563354,63.82,0.6382,0.6359398106033276,0.6369335883609596
3,0.7993204458236695,72.12,0.7212,0.7202616703795315,0.7206609850310356
4,0.6626083495616912,77.0425,0.770425,0.7697378113119251,0.7700342941803784
5,0.5701713392734528,80.0975,0.8009749999999999,0.8005398363479982,0.8006967280425403
6,0.5102377069473266,82.4525,0.8245249999999998,0.824065313290031,0.8242486799111
7,0.4587479647397995,84.1125,0.8411250000000001,0.840625585742443,0.8408155592266148
8,0.4099737407207489,85.66,0.8565999999999999,0.8562486699194469,0.85639091329708
9,0.3731176035165787,86.97,0.8696999999999999,0.8693469332993236,0.8694814055099084
10,0.33261717936992646,88.3575,0.8835750000000001,0.8833744701385046,0.8834501905201335
11,0.3065232259631157,89.2975,0.8929750000000001,0.8928088378316804,0.8928642889294061
12,0.27796543571949006,90.0675,0.900675,0.900571804013714,0.9006066071651441
13,0.2519089344382286,91.225,0.9122499999999999,0.9121231833461497,0.9121627848434345
14,0.2261797363936901,92.185,0.9218500000000001,0.9217671560546545,0.9217993886633711
15,0.21022150638103484,92.8075,0.9280750000000001,0.9279759028236901,0.9280105452258549
16,0.191670121088624,93.2825,0.932825,0.9328131997017112,0.932813605033469
17,0.18414291253685952,93.615,0.9361500000000001,0.9360788784085742,0.9361031906383568
18,0.1676590421810746,94.0475,0.940475,0.9404664112762873,0.940466712850672
19,0.15680611419826745,94.3875,0.943875,0.9438897692254965,0.9438778207915666
20,0.14690975021868943,94.8075,0.9480749999999999,0.948059823997753,0.9480651233795523
